,timestamp,value
138,1618494038809,0.29370393830623676
139,1618494044687,0.28111583667641943
140,1618494062223,0.25738746619209923
141,1618494085993,0.2757920349088569
142,1618494091735,0.4381604480238088
143,1618494097555,0.4950683196090851
144,1618494109741,0.28597210911028664
145,1618494115658,0.2718406579595612
146,1618494121597,0.2668687599915543
147,1618494127803,0.9404679315094662
148,1618494133462,0.9223800762123086
149,1618494139795,0.19579927407273348
150,1618494145559,0.20386792547682964
151,1618494151390,0.20280215968388984
152,1618494156957,0.21935169265727586
153,1618494162557,0.16306216631979006
154,1618494168207,0.01838948712534813
155,1618494174419,0.24782573723846005
156,1618494180213,0.2715339989342342
157,1618494185791,0.27292653254104704
158,1618507593745,0.2741883590223107
159,1618511190436,0.2506862124091334
160,1618514790601,0.25473813330115924
161,1618525613450,0.072653053016821
162,1618529214845,0.14853356659528047
163,1618532805603,0.1708744306699243
164,1618536428769,0.18101931449139846
165,1618540014663,0.21061442403402408
166,1618543633561,0.18751948038890398
167,1618547236286,0.634422224233101
168,1618550840103,0.23616766707889683
169,1618558004014,0.31745744477623944
170,1618561608080,0.3416080998200263
171,1618565219360,0.2851677575684453
172,1618568817618,0.29844961240310075
173,1618572403861,0.311580651323661
174,1618583193820,0.23696699142360167
175,1618590407046,0.2835841904704451
176,1618604798621,0.23311113121989963
177,1618608431212,0.25762877165465164
178,1618612010227,0.0193748177641038
179,1618615636660,0.4113001337234438
180,1618619203111,0.21916065916608854
181,1618622869180,0.20532581264641714
182,1618626401034,0.20536100302637267
183,1618633648362,0.1809790969143064
184,1618640825111,0.28896329140650917
185,1618644414433,0.35043585799173527
186,1618648022758,0.28580118440764535
187,1618673207551,0.3179651916870268
188,1618676819549,0.3908193325893081
189,1618680409217,0.323384510200183
190,1618684002710,0.22937592374747384
191,1618687600455,0.25388853698508934
192,1618691197777,0.3577152394453996
193,1618694816451,0.3611085975125429
194,1618702024884,0.19953448154515932
195,1618709319542,0.18089363456298577
196,1618716423058,0.18142149026231916
197,1618720017856,0.5543490282427935
198,1618723624564,0.3519440171326878
199,1618730840877,0.24782573723846005
200,1618734399956,0.2627816487195729
201,1618738113992,0.30913743351531786
202,1618741615175,0.23387023798751244
203,1618748784950,0.30291879065745686
204,1618752385080,0.36832765260056904
205,1618755993364,0.2829356820398355
206,1618759591748,0.2512090409113303
207,1618763185942,0.22776219346665458
208,1618766800878,0.3780854422425321
209,1618770371143,0.297997164660815
210,1618773975689,0.2844589227721976
211,1618777584279,0.27551051186921244
212,1618781209579,0.2797584934495621
213,1618784812693,0.0014428055781779425
214,1618788415363,0.20208829769050562
215,1618792046877,0.21070994077961774
216,1618795828193,0.1853427040287958
217,1618799316452,0.17630380357735348
218,1618802872197,0.18616213716204666
219,1618806473566,0.3474899204697413
220,1618813679252,0.2652701113021446
221,1618817237220,0.2637217345841
222,1618820839537,0.41700097527624447
223,1618824432525,0.27627967303109824
224,1618828008852,0.44740546355784794
225,1618831616164,0.30171729054183133
226,1618835197750,0.32334429262309095
227,1618838785320,0.25052534210076516
228,1618842392796,0.3012648427995455
229,1618846006018,0.3172965744678712
230,1618849592288,0.3911008556289526
231,1618853186271,0.32813521149418357
232,1618856798498,0.2773655476125841
233,1618860399069,0.28275973014005773
234,1618863991944,0.28171910033280045
235,1618867608525,0.049915040368393004
236,1618871199117,0.20997596999768747
237,1618874816445,0.20623070813098865
238,1618878409713,0.19985119496475934
239,1618882092945,0.22875255130254676
240,1618885655747,0.23531304356569038
241,1618889234810,0.2303009280205914
242,1618892823740,0.6028815893986467
243,1618896413092,0.39580128495158806
244,1618900003195,0.33028182467147266
245,1618903597667,0.23312118561417267
246,1618907197176,0.3751395047205381
247,1618910804540,0.2520485828331272
248,1618914404953,0.3427291647814677
249,1618917993317,0.2955589740496084
250,1618921592605,0.343206748509436
251,1618925178101,0.3722187031842266
252,1618928785852,0.5287656220151017
253,1618932398759,0.28780703606511226
254,1618935999073,0.4823545380508551
255,1618939601189,0.4922028172412753
256,1618943181932,0.2975396897213927
257,1618946804716,0.36358197850370505
258,1618950394783,0.33556038166480656
259,1618954039846,0.049578218160246934
260,1618957722803,0.2784765581797524
261,1618961346113,0.2925677917533858
262,1618964974485,0.2965292230969545
263,1618968609125,0.2851174855970802
264,1618972268759,0.26479252757417626
265,1618975640347,0.2809851295508702
266,1618979243585,0.642666827536975
267,1618982836074,0.42917181954373157
268,1618986420439,0.2965794950683196
269,1618990006569,0.37460662182406823
270,1618993609757,0.4512663509586865
271,1618997219997,0.3537538081018309
272,1619000815483,0.3674378387074071
273,1619004394924,0.3202224032013191
274,1619007995470,0.3490734875677415
275,1619011600525,0.23643913572426828
276,1619015192869,0.34363406026603927
277,1619018805346,0.3284519249137836
278,1619022393919,0.30205913994711386
279,1619025996500,0.25395891774500046
280,1619029594009,0.3112287475241054
281,1619033189605,0.3091675966981369
282,1619036800684,0.3208910204204748
283,1619040404855,0.07846449290662484
284,1619044017179,0.23789702289385575
285,1619047617288,0.29500598236459247
